text,label
Ayan may sunog pa aya,1.0
buti naman at na agapan agad yung sunog,1.0
@sanoodles AJI BUGAHAN MO AKO NG APOY HAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHA,0.0
"""Anong single by choice, P#@*ng i#@, pangit ka lang talaga.""

Post nung kakilala ko na mukhang sunog baga sa kanto sa mga pelikula, at rant ng rant na wala na daw sya pera pang buhay sa anak nya. The irony 🤔",0.0
Sunog ang ulo ko sa bleach ah,0.0
@bryn_glenn bkt laging may sunog dyan :|,1.0
Mag ba bagong taon na sunog ang Mukha HAHAHAYAHAH,0.0
"@msJoraceAnn Hahahaha! Sige na nga. Pero ang alam ko talaga, sunog lang ako eh. #NegNegPaDinSa2021 Hahaha",0.0
Ano kayang feeling ng mga baboy habang yung kamaganak nila nasa mga my day sunog na tapos pinipirat yung balat.,0.0
@kataleyuh Nasa may Heroes lang ako kanina eh sabi ko asan kaya sunog,0.0
putnagisn may sunog teka ano bs,1.0
Di ba nila alam na makakalala yun sa traffic at sakuna akgaya ng sunog kasi nakahambalang sila?,1.0
@ur_sheeeyniii @danpacificador2 Gago bagay sayo apoy na lang kulang,0.0
@advinculakeylaa oo nga nadaanan namin sunog diba malapit sa may jolibee,1.0
"Luh bHie, apoy ka, apoy?? y so hot

SKYLARK DIVA ANGELINE https://t.co/pSelzXX0Q9",0.0
@jaleyaaa @yanihatesu sunog kami brodie HAHAHAH,0.0
"1 week yung sunog sa riverdale, yawa.🤧",1.0
"Nailigtas ng mga bomber ang 10 katao, kabilang ang mga senior citizen, bata, at sanggol, sa sunog na nagap sa isang high-rise building sa Greenhills, San Juan nitong Linggo ng umaga.
https://t.co/UoGGrwFL6x
#TunayNaTabloidista 
#AbanteNews  
#AnnapolisTower",1.0
Sunog sumiklab sa gusali sa grocery warehouse sa QC https://t.co/H7L1GiHpwt,1.0
ang gusto ko lang naman ngayon ay magically matapos lahat ng backlogs ko at spam na medyo sunog sa labas 👉👈,0.0
"ALERT: Sunog sa isang residential area sa Brgy. 154, Caloocan City, itinaas na sa ikalawang alarma https://t.co/ZIQOuxSQ8s",1.0
"Sunog ka ghorl☀️
Aabay ka pa naman sa kasal😅 https://t.co/2lRqMDdxdu",0.0
@m_lalalimario Pati apoy sa emotion lumakas din HAHAHAHAHAAH,0.0
"#Highlights: Ayon sa mga pulis, maaaring kabilang si Rome sa mga naaksidente noong nagkaroon ng sunog sa kulungan! 😭

Visit https://t.co/iMulRPlvpC or download the GMA Network App to watch full episodes of #Ika6NaUtos! https://t.co/c06OJTL50m",1.0
"@springsnow_ptg ATAY. DI PA NAMAN TO SUNOG, TAMANG 95% OKAY PA.

WTS/LFB PH ONLY",0.0
Mas mainit pa ata ako sa apoy ngayon omaii😺,0.0
@Juan_Kalbo Bakit mo naman inapula yung apoy paps,0.0
sunog na sa bubong eh.🙆‍♀️,0.0
"Tulong pahingi ng gamot para wag ng malito kahit wala munang sagot
Tulong pahingi ng gamot kahit panandaliang lunas para lang kumalma
Bat kaba nagpapasunog sa sarili mong apoy!",0.0
"@itsseodark MALAPIT masunog, hindi sunog, parang toasted HAHAHAHAH",0.0
"Sana maapula na ang apoy sa Sitio Superior, Looc, Mandaue City. Lord keep everyone safe. :&lt;",1.0
"ang qty ng kapatid ko, she's only 5 tapos alam niya na ang gagawin pag kumukulo na yung sinaing, I was busy with schoolworks tas nagulat ako nakababa na yung apoy ng kalan pag tingin ko, sabi niya ""nababa ko na apoy alis jannn"" 😭😭😭",0.0
@Frtzzkho Sunog gaw kay,0.0
pagod na ako sa zero digitals magbuga na tayo ng apoy atinys AAAAAAAAA,0.0
"Lah, sunog ba yon?",1.0
Anuna? Sunog na ata yung cookies na binebake? 🍪🤧,0.0
new year na new year may sunog sa mabuhay :(((((,1.0
awit aga aga may mga bumbero agad san sunog?,1.0
@daddycheoll @MnetMAMA hindi kasali iyan at hindi kailangan ng taga sunog ng food HAHAHA,0.0
@yourvousmeJ bagusan apoy,0.0
"@Isa_Umali UPDATE: Sunog sa isang commercial establishment sa  sa Mabini St., cor. Quirino Avenue, Brgy. 701 sa Malate, Maynila, patuloy na inaapula. | via @Isa_Umali https://t.co/qk7wgUWa45",1.0
"PANOORIN: Sunog sumiklab sa Annapolis, Greenhills | via @jaymarkdagala (Patrol 9) https://t.co/5ukbltPGNM",1.0
@dumphana ilagay mo na agad yung itlog kahit hindi pa naka-open yung apoy then let it boil... patayin na yung apoy pag nag-boil na then takpan yung kaserola for ilang mins 😭😭,0.0
may sunog,1.0
Tf? Laki ng sunog,1.0
"Busy pa abi taga sunog ko sa edges sng tela. HAHAHA 

yaps that's what we do to make good quality scrunchies! &lt;3 https://t.co/g4XPyT6BMk",0.0
ganda nang new year dito sa lugar namin Sunog 🤦🏻‍♀️🥺,1.0
Okay akala ko mabilis lang yung pagrerecord nung kanta pero hindi pala lalo na kung sunog mukha mo at wala kang talent. K bye,0.0
LUH MAY APOY,1.0
@dlwlpamii mabagal na sunog,1.0
teka bakit tuwing nomination may sunog dito malapit samin?? mas lalo akong naiistress sa mga bumbero na dumadaan. Kinakabahan tuloy ako lalo.,1.0
Sunog na sunog ako.,0.0
"Mga alagang aso, pusa at lovebirds patay sa sunog sa Caloocan | ABS-CBN News https://t.co/p9ZPKOcNPq",1.0
Kaya pala halos mabingi bingi ako sa tunog. Malapit lang pala sunog sa amin xD,1.0
Sunog sa Brgy. Tonton https://t.co/FHnNEG3ClD,1.0
tangina malaki na ata sunog??? gago,1.0
Grabeee yung sunog kanina ang lakas 🙏🙏🙏,1.0
@ainslyy @ianpayaaat Wag mo na gamitin yung sunog mong ppt pls HAHAHAHAHAHAHAHA,0.0
Halaaa putek may sunog ngayon dito sa sicsican,1.0
Ahhhh sunog😂,0.0
@Yoofairymin_ sunog ka diyan gago,0.0
APOY NANAMAN SET UP,0.0
@xialalalalala Sunog,0.0
WHAT THE FUCK ANG LAPIT NUNG SUNOG SAN YON,1.0
"UPDATE: Sunog sa isang bahay sa Matang Tubig, R. Papa St., sa Tondo, Maynila, kontrolado na. | via Carlo Mateo https://t.co/eoIcIlXYJq",1.0
Sunog sa news? March na nga. Fire Prevention Month,1.0
"𝐓𝐈𝐍𝐆𝐍𝐀𝐍 | Inabot ng init ng apoy ang isang fire truck na unang rumesponde sa sunog sa isang warehouse sa Tandang Sora Ave. sa Brgy. Sangandaan, Quezon City. | via Rod Pineda Lagusad https://t.co/xPg9qfxGZp",1.0
lord pls kinakabahan nako sa sunog :((,1.0
"@gal_pnp @pnppro1 @pnpdpcr @isurppo March 1,2021
In line with the Fire Prevention Month dubbed as ""Sa Pag iwas sa sunog, hindi ka nag-iisa"", TMRU personnel of cluster 9 (Candon, Galimuyod, Salcedo, 2nd PMFC) joined the BFP Personnel during the conduct of motorcade within AOR. https://t.co/lp326dK30n",0.0
"FLASH: Sunog, sumiklab sa Zamora Street, Brgy.107 sa Pasay City, itinaas na sa ikalawang alarma | via RH27 @cacas_noche #DZRHNationwide https://t.co/p4JqiVhhZj",1.0
@kimkimtty sana hindi sunog niluluto mo ah HUHUHU CHOUR https://t.co/NBWgGcJKfD,0.0
@areulostbabyboy Oiii d po gawa2 nian.. totoo po un.. pumunta po ako kahapun sa katrabhu ko.. tlga 100 or lampas pa  na houses ang mga na sunog..,0.0
"Pinaglutuan ni Ken mga tito nya 
“Itlog na sunog” 😅
“Hotdog” at “canton na over cooked “ hahaha kahit sunog or over cooked basta si ken magluto, keri yan lang saken haha @keun16308352  so proud of you bby ken! ♥️😘

@SB19Official #SB19
#SB19WHATSchedule
#JoshOnTikTokGGPHFinals",0.0
kung ang apoy ay mainit bakit tumatahol ang pusa pag lumulutang ang tubig.,0.0
daming bumbero rito??? laki ng sunog daw??,1.0
Sunog pera boi.,0.0
When it comes jud sa mga sunog magbalik jud akong trauma🙃,0.0
Hays thankyou lord walay mga nasamdan sa sunog sa logpond,1.0
thankyou lord naagapan sunog,1.0
San kaya yung sunog,1.0
"Daddy Yummy 💦💦💦
Part 11

Gusto daw nya makipag laro ng Apoy ni Daddy Tropa 💦💦

Sarap na sarap ung dinudukot talaga tas jakol sa loob agad agad. 
Lalo na astig walang bahid kajakulan. Gaganahan ka tlga, tigas agad

#manyak #boso #libog #jakol #chupa https://t.co/RYYmA5OvtE",0.0
yuko baka ako balisawsawin Hhaaahaha https://t.co/3HvTPcGJ7R,0.0
"Buti nalang konti lang naging apoy, Lakas talaga namin sayo amba💖☝",0.0
@vhshalik @nagpapakiIig bubugahan ko kayo ng apoy,0.0
sana matapos na yung sunog.,1.0
"JUST IN: 8 taong gulang na batang babae, patay, isa nasaktan sa sunog sa Mariveles, Bataan. | via RH 37 Danny Cumilang #DZRHNationwide https://t.co/x6e8HaNKYJ",1.0
Sana hindi ma sunog yung bahay 🙏 https://t.co/5FvzY7Q3L1,1.0
Mama may sunog,1.0
@sevistianfiles itapon nalang natin sa araw para sunog agad,0.0
"Bumubuga daw ng apoy yung dragon cake haha Walter

Happy Birthday Maine
#MaineAt26 #MaineMendoza #MaineMendozaLostWithYou",0.0
Hindi sasagutin ng Panginoon ang mga dasal mo. Mahuhulog ka sa impyerno. Habang buhay masusunog ang kaluluwa mo sa apoy. Hindi ka maililigtas.,0.0
ang lapit sa legs ng apoy hshhshss https://t.co/wmD0jeUgSo,0.0
"Hihintayin kita sa ilalim ng impyerno. Doon makikita mo ang aking lagim, ipapakita ko sa iyo ang lahat ng iyong kasalanan, at habang buhay kang liliyab sa walang hanggang apoy. Hindi lilipas ang iyong buhay nang hindi ka masasaktan sa kahit anong paraan- maging sa pamilya o saril https://t.co/QCNNWzLTvx",0.0
nagwalis lang naman ako e pagbalik ko sunog na niluluto ko🙃,0.0
gago may apoy tapos umuulan iba talaga tong wayv,0.0
@lcejeongyeon TAPOS DI MO TINULUNGAN PATAYIN YUNG APOY!!,0.0
@ABSCBNNews @InaReformina Babarilin na lang ba nila yung apoy?,0.0
hoy pota saan nanaman sunog naghhighlight ako ng buhok teka naman ingay ng mga bumbero!!,1.0
San kaya may sunog pangalawang bumbero n ung dumadaan ehhh,1.0
"@KarenOwYong @DOHgovph @rex_gatchalian @DrTonyLeachon FLASH: Sunog, sumiklab sa Malacañang Village, Brgy. San Antonio, Parañaque | via RH27 @cacas_noche #DZRHNationwide

FULL STORY:  https://t.co/VPDhFT1sFs https://t.co/uji9QrEBsY",1.0
may sunog malapit samin sa rpapa gago if may mga nagpost for donation drive legit yon taenaa,1.0
"Nasa 20 bahay ang naabo sa Barangay Cupang sa Muntinlupa matapos sumiklab ang isang sunog.
https://t.co/CZTwhLCeXI
#TunayNaTabloidista 
#AbanteNews",1.0
"Ok umayos na ata ang lagay, pero kahit na. Sana maapula na yung sunog.",1.0
taray ni bekla! parang nagpapadingas lang ng apoy ah 🤣 https://t.co/AnjYZuiF3f,0.0
kung may pa apoy pa sa prod. ghad goodbye,0.0
Grabe ang laki ng sunog 😖,1.0
WALA BATASAN GID NING MGA NANG TAG SAAKON SA MEME NGA WAG MAG PANIC KUNG MAY SUNOG HAHAHAHAHAHAHAHAHAHAHHAA LINGAW NAMAN KAMO MANGTRIPPINGS SAAKON BA PWEDE MOVE ON NA CHRISTMAS NA OH GINA RESTORE KO NA DIGNIDAD KO PAY YUH HAHAHAHAHAHAHAHAH,0.0
"kusog kaayo ang sirens, wa koy tug and just started sleeping 2 hours ago.. just to realize na wala jud diay sunog 😭😭😭",0.0
hanuna may sunog na naman nakakaloka,1.0
Sunog na ata lalamunan ko.,0.0
"Hanep kala ko may sunog...
Fire prevention month na nga pala hahah",0.0
Napapadalas sunog dito ah. Pangalawa na 'to,1.0
Suno sa kay Bacolod City Fire Marshall Chief Insp. Publio Plotena anum ka mga balay totally destroyed kag tatlo ang partially damaged. Sa ila pag usisa gikan sa wala mapatay nga kandila ang kalayo. May namatyan abe sa lugar. https://t.co/IzETngcMNT,1.0
"Bakit ba may apoy yun? 👉🏼👈🏼

@SB19Official #SB19
#SB19onMTVLivestream",0.0
"Buti nalang nakalipat pala ko, kung di sunog grades ko.",0.0
"Kaya tahan na, sumandal ka, hayaan mong aking paglaruan apoy ng ‘yong labi oh paraluman",0.0
@Justine77032715 saan ang sunog?,1.0
Baket parang may apoy yung cp ko 👾,0.0
@TaehgersPh Kakaulit ko na sunog sinaeng namin at dahil din Kakaulit ko Di ako pinagalitan ni mama kase nagustuhan din niya 🤣🤣🤣🤣,0.0
pangalawang beses na may sunog d2 sa lugar namin fls stop,1.0
magpapaskong sunog,0.0
may sunog nanaman sa parola☹️,1.0
"Sunog nanaman sa Mandaluyong (Malapit sa Maysilo circle)

@SB19Official #SB19 https://t.co/SVSH41Gp2K",1.0
solid sunog,0.0
Buti di kami inabot ng sunog🙏,1.0
"@engeneena nako ate, dito sa lugar namin di nawawalan ng sunog 🥺 aksidente at madalas sinadya!",1.0
"Hoy grabe yung sunog dun sa naglalive sa tiktok, almost 3 hours na jusko 😭",1.0
sunog ako malala.,0.0
"Hindi naman natuyo buhok ko

feeling ko sunog na anit ko skl",0.0
Okay saan nanaman may sunog,1.0
sunog nanaman,0.0
sino yung tanga natalsikan nung apoy??? 😩✋🏻 feok ang hapdi aldhskksjdggasl,0.0
parang gina sunog puso ko,0.0
"PAGWAWASTO: Sa Brgy. 892, Sta. Ana, Maynila ang sunog at hindi sa Brgy. 392. | mula @dzbb https://t.co/3kEKz1yEXq",1.0
tanghaling tapat may sunog😵,1.0
"Gulat mga peepz ditez sa bahay pagtapos ko maligo bakit daw parang umitim ako tapos sunog daw mga braso ko, mukha ko tas kalahati ng katawan ko.  Hahahahaha shuta 7am-1pm lang naman pong nababad ngayon sa sikat ng araw. Skl",0.0
"nagising ako dahil sa tunog ng mga fire trucks tas malalaman kong ang lapit lang ng sunog samin. Lord, help us.",1.0
"4 bata, 1 pa patay sa sunog sa Parola Compound sa Tondo https://t.co/KbNQQFoYjC via @RematePh",1.0
"@teddyboylocsin Pa escort sa police. In a densely populated area the firemen gets kuyog if they donot prioritise the goons houses. Kaya maraming sunog di naaapula agad, inaagaw yong hose ng mga firemen, preventing them go do proper process of stopping fire. Lalo na pagmarami siga siga sa lugar.",0.0
"Pano yan sunog na yung Notre Dame hindi mo na ako maidadala dun? 😥 — ay weh ngayon ko lang nabasa sunog na pala, dibale sa quiapo nalang oyats.  https://t.co/MBW6HcCTVU",0.0
"Bruh, may sunog na naman yata. Ang daming sirena ng bumbero shdjshdjd",1.0
wag naman sana pati bahay nila pat abutin ng sunog. Lordddd🥺 https://t.co/N5HyzYrkO9,1.0
pumutok/umapoy yung poste outside our house and akala ko uulit nanaman yung sunog😭,1.0
"@tetzkuroo bungad naman, umagang kay sunog agad hays",0.0
"UPDATE: (As of 8:04 am) Sunog sa isang commercial establishment sa Mabini St., cor. Quirino Avenue, Brgy. 701 sa Malate, Maynila, kontrolado na. | via @Isa_Umali https://t.co/qDYMD57Y7q",1.0
We can smell fire burning hanggang dito sa Caloocan. Sana maapula na ang sunog.,1.0
ang scientific reason dyan ay dahil mga weak na manginginom sila https://t.co/ozGlBN2Vte,0.0
pucha sobrang lakas ng sunog malapit samin,1.0
sheemss sunog nanamn sa saranayyyyyy,1.0
may sunog nanaman ata andaming bumbero nanaman nadaan =_=,1.0
BAKIT NAMAN AKO NAKAKAAMOY NG TOCINONG SUNOG?!??,0.0
HAAPPYY NEW YEAR!!! PERO MAY SUNOG MALAPIT SAMIN WTFFF,1.0
sa sobrang init ko para akong apoy 😭🤒🤦🏻‍♀️,0.0
"FIRE UPDATE: Sa Brgy. 892 sa Sta. Ana, Maynila nagaganap ang sunog. | via @Isa_Umali https://t.co/hcqojQgLf0",1.0
yawa wala internet dahil sa sunog,1.0
@lisvinna may sunog! 😱,1.0
kakilabot yung sunog kinginaa,1.0
"oa yung sumabog, pumutok tas konting apoy nasunog pa ng pati kama ko :(((((((",1.0
Palpak talaga ako magluto HAHAAH. Sunog sunog amp,0.0
Kawawa naman yung 32 aso na namatay sa sunog sa caloocan :(,1.0
MAMAAAAA HAHAHAHAHAHAHAKSKSKS PAKISUNDO NA NGA TONG BATANG TOOO SKSKSKSKSK https://t.co/GWFfDR3krC,0.0
"Humahawi ng liyab ng apoy ang tinig ng Panginoon.

Awit 29:7
Tagalog (Ang Dating Biblia) (1905) (TAB)#PureDoctrinesOfChrist",0.0
May sunog ba somewhere Pasig? Sunud sunod na firetrucks pumarada sa labas.,1.0
@oachaser 🔥 Lagyan ko apoy para mas maging hot. 🔥,0.0
huhu sunog ako🏊🏻‍♂️🥵,0.0
@raffertysbitch BWISET HAHAHAHAHAHA SUNOG YAN BHIE,0.0
sunog na lalo 😩,0.0
"Salamat, na apula kaagad yung sunog.",1.0
"""Sa mga taong gumagawa ng masama sa kapwa, hindi ka man magkaroon ng karamdaman, mas mahirap naman ang apoy na naglalagablab sa Impyerno.""   #PureDoctrinesOfChrist",0.0
@WITCHKCH96 paano yung tawa ate apoy,0.0
"‼️ HELPING A FRIEND ‼️

Kumakatok po kami sa inyong mga kalooban upang makahingi ng tulong, wala pong maliit o malaki as long as mula sa puso ninyo.

2nd pic: 'Yong sunog kanina. Nagpost po 'yong isa naming friend na kapitbahay mismo nung nasunugan (Thank God, di po sila inabot) https://t.co/Tdbq4NtaC7",1.0
"• BABAE, PATAY SA SUNOG SA PACO, MAYNILA",1.0
Sunog buhok.,0.0
sunog na sunog na ang fez,0.0
Akala namen ano meron yun pala eh may sunog. Nawa'y lahat ay safe 🙏,1.0
"""may sunog!"" subukan lang ng apoy lapitan jikook holo ko magkakatuos kami",0.0
Gagi may sunog ss tramo ngayon https://t.co/boWdTViZ3f,1.0
sunog ang mukha ko e,0.0
gabi na may sunog pa hays waaaaah stay safe!!,1.0
"@narasukk Thanks bal, malayo naman sa area namin, pero parang kelan lang may sunog tapos eto na naman.:/",1.0
SUNOG NANAMAN 😭😭😭,1.0
Apaka init kanina sa City hall feeling ko tuloy sunog na sunog na balat ko! Huhuhuhu😭,0.0
Hahahaha lt amp kala ko stick na sunog haha char https://t.co/WT8wHHLhUD,0.0
"Ang buhay ay parang hotdog, minsan masarap, minsan sunog.",0.0
Sunog sa likod ng bahay namen. https://t.co/GhOQIGyF2m,1.0
"Kasabay ang mga staff ng Brgy. Gen T Deleon sa pangunguna ni Kap Alfren Caiña and Council ang pag abot ng kaunting tulong para sa pamilyang naapektuhan ng sunog sa St. Matthew st. Prodon. 

Isama po natin sila sa ating dalangin. 🙏🏻🤍 https://t.co/Q1upFZxoVm",1.0
"pinilit kong bantayan bahay namin kahit sobrang lakas na ng apoy, kahit maraming sumasabog wag lang kami manakawan!!!!!!",1.0
Sunog pati bahay https://t.co/y0Xji2fDcl,1.0
@pwrkjwiisng masarap medj sunog na spam,0.0
parehas lang tayo. Iniwan ka remember? wawa ka naman — haha sana sunog ulam mo https://t.co/1l2nEwXhrR,0.0
YUNG APOY PARA AKONG NASA ANDOKS,0.0
bat ba lapitin kami ng sunog :((,1.0
HAJAHAJAHAHAAHHAAHHAHHHAHAHHAHAHAHH JEAN ANUBAYAN https://t.co/SVdAkq5eBM,0.0
"Tw // fire

Pumutok isang outlet ko puta nagliyab pa buti namatay agad yung apoy.",1.0
Saan nanaman yung sunog? 🥴,1.0
"Hindi sasagutin ni Hesus ang mga panalangin mo. Darating sa iyo ang impyernong walang hanggan. Masusunog ang kaluluwa mo sa walang katapusang apoy. Hindi ka kailanman maliligtas. 

@SMTOWNGLOBAL @SBSNOW",0.0
Lah may sunog pri,1.0
taena tinry ko ulit isaksak tas nangamoy sunog yung ilaw buti di naamoy nila mama kundi lagot😣,1.0
MAY APOY TAKBO PUTA,1.0
Omg may sunog malapit sa amin 🙃,1.0
@eitanamo Pag Hindi nagising sunog bahay!,1.0
pero hindi siya sunog 🥰,0.0
"pota nagtataka ako baket amoy sunog,,, nagpprito nga pala ako. hayop 😭😭😭😭😭",0.0
Sunog yung stove 🥲,1.0
ok hindi sunog yung isda,0.0
"Maganda tong pang meme sa mga basher hahaaha sarap bugahan ng apoy

@SB19Official
#SB19
#SB19HSHinJejuBTS https://t.co/E0dnlJ9Swh",0.0
"makatawa nlng ko kay out of all 8 subjects isa lang ang line of 7 sa lms, tanan line of 9 so far... oh ha majors nako karon line of 9 hehe nag sunog ng kilay si self HAHA",0.0
"@sixtyninepoems Pa, 'yung sinaing mo sunog",0.0
@rosieughn @ceexxz kapoy apoy,0.0
@starshihooney shuta bat sunog damit niya,0.0
may sunog sa amin. pass mo na ako 😫,1.0
Gabay ng GabLlice #ASIAAFakeSon https://t.co/ztNahIawQk,0.0
Dalawang araw lang ako nag bike pero yung pagka sunog ng balat ko daig pa yung nag beach. 😅,0.0
@AkoLangT0Kalma @MrFrankBaraan sunog hahaha,0.0
GAGO MAY PA APOY SILA FAKSHET,1.0
bAKET MAY NABUGA DITO NG APOY,0.0
Prito nlng gani ma sunog pa HAHAHAHAHAHA,0.0
"sasali ka o isasama kita sa apoy 
HAHAHHAAH CHZ JOIN GSP MGA BHIE🥰

#MSHSGSP
#ClubFair2020 https://t.co/WTNkFS05ig",0.0
"Nagkasunog na naman sa kabilang kanto, umabot na yung usok sa’min. Buti na lang laging ready na mga gamit namin. Pero mas mabuting naapula na rin ang apoy, thank you Lord 🙏🏻🙏🏻🙏🏻",1.0
Omg may sunog malapit sa subdivision,1.0
beterans daw ako mag sunog ng gin HAHHAAHHA,0.0
@ajsibalon Stroll sa tulay na walang dumadaan baka may sunog ulit,0.0
sunog na sunog na q😔😔,0.0
@ksunwooed pakidiretso sunog na rin mnet,0.0
"#ADDBiblicalAnswers
At ang diablo na dumaya sa kanila ay ibinulid sa dagatdagatang apoy at asupre, na kinaroroonan din naman ng hayop at ng bulaang propeta; at sila'y pahihirapan araw at gabi magpakailan kailan man.

Apocalipsis 20:10
Tagalog (Ang Dating Biblia) (1905) (TAB)",0.0
after ng shooting incident sunog naman 🤦‍♀️,1.0
"bat ganern, after nung sunod sunod na bagyo...sunod sunod na sunog naman ngayon 🤔",1.0
miss ko na mag-apoy : (((,0.0
SUNOG BALAT GAMING🔥 https://t.co/BgKaXqdGU7,0.0
lumpiang sunog,0.0
Start of fire prevention month and may sunog ulit dito sa Mandaluyong.. 😟,1.0
"Thank you Lord walang nasaktan, at naagapan ang sunog 🙏",1.0
Grbe ang 2020 ba may pa habol pa?! Tar ya!!! Sa marbel may sunog may disgrasya pa 🤦🏻‍♂️😔 https://t.co/V25aUjKKlv,1.0
@maryallysaa nag apoy ang motor ng taga ilaya besh,1.0
HAHAHHAHAHAHAHAHAH CANON NABUGA NG APOY. ADDIE MA2LOG KA NA. 😭😭😭😭😭😭,0.0
sunog yung mukha ko dzai,0.0
"M-mr. Childe? *sweatdrops*

Hindi po ako nagsusunog ng customer..?
I'll j-just take the chopsticks sa kusina. Don't worry about it hehe. https://t.co/KQxcq4uYaB",0.0
"daming bumbero, saan sunog :-((",1.0
@pshielalala GO SUNOG HAIR LAPIT NA F2F AHHAHAHHAHA,0.0
tff may sunog na naman kila carl,1.0
Sunog yarn!? 😂 https://t.co/ORzKYqtzv8,0.0
"ULAN🌧️...USOK💨 (sabi nong mais na spoiler lol)

hmmm🤔 TUBIG AT HANGIN???  baka bukas APOY naman 👀 (si Manok sana) uwu~

REQUEST @SB19Official @MTV #FridayLivestream 

SB19 Comeback D6
#SB19WHATPhotoTeaser2   
#SB19_STELL #SB19 https://t.co/np9FAvMrpo",0.0
Naa daw sunog sa SM? Aw,1.0
"Can you sunog the pbb house rt? hahahaha

charr

#PBB10thNomination",0.0
pinaggawa ko ng cake sina mama para sa anniversary pero nasunog yung ilalim so ayon binungkal ko nalang yung sunog na part HAHAHAHHAA https://t.co/Dpjcwflo7W,0.0
"song #2:

cos ah ah nasa bituin ako ngayong gabi
kaya't panoorin mo akong dalhin ang apoy at itakda ang gabi
nagniningning sa lungsod na may isang maliit na funk at kaluluwa
Kkaya't sinisindi ko ito tulad ng dinamita, woah",0.0
mygod may sunog sa bo puso🤤,1.0
"*seminar*
: kapag sinindihan natin ang kandila, ano ang makikita?
me: apoy
: LIWANAG.

okay edi liwanag po",0.0
@jewelkxth Naay sunog Brgy 9 beh,1.0
"malamig na't walang kislap, malamig na't wala nang sunog",0.0
may sunog beh @PasigInfo @VicoSotto https://t.co/h9feE0y4jP,1.0
sinong sunog 😃,0.0
"Hala may sunog daw sa Las pinas, kina Stell?

@SB19Official #SB19",1.0
Sunog pa nga mukha ko hahaha saket amans,0.0
grabeeee sunog na sunog na mukha ko😭,0.0
"Salamat kasi nagpatuloy kayo @JoshCullen_s @imszmc @stellajero_ @keun16308352 @jah447798 💙

Ngayon kasama niyo na kaming harapin 'yan, ulan man o apoy, mabubog man sa daan. Lalakad, gagapang, lilipad. Magkasama tayo. 

ATIN LovesSB19
@SB19Official #SB19
#SB19_TILALUHA_20KVIEWS",0.0
sunog na sunog baga sis @glarize3 HAHAAHAAHAHHAAHAHAHAHAHAHHAHAHAHAHHAHAHAHAHHAHA,0.0
sunog nanaman pota,1.0
"Shared post by Frenxies Travels. Contact 0916-486-1188 and 0908-126-6440. #FrenxiesTravels
'Di bababa sa 35 hayop, namatay sa sunog https://t.co/VhmNDLovBL",1.0
"so saan yung sunog,,, di pwedeng nag iingay kayo tas di ko nakikita yung smoke",1.0
Grabe ung sunog.,1.0
Hindi sasagutin ni jesus ang iyong mga panalangin. Babagsak sa iyo ang walang hanggang impyerno. Ang iyong kaluluwa ay susunugin sa walang katapusang apoy. Hindi ka kailanman maliligtas @SMTOWNGLOBAL,0.0
@newcturnal SUNOG ANIT🤩🤩,0.0
"SANA KAYA MAY MALAKING SUNOG, KANINA PA MGA 🚒 EH

#SUNOG",1.0
"don't call me self-absorbed with this pero, grabi bay sa sunog ganina, wala akong papa pero grabi ako nadala",0.0
ahhhh may sunog 🔥 https://t.co/gAcc8zfN9F,1.0
"Dang sunod-sunod na sirena, saan may sunog?",1.0
ugh ka irita ka pal ng muka sunog nmn👉🏻👈🏻,0.0
"Mga alagang aso, pusa at lovebirds patay sa sunog sa Caloocan https://t.co/0aORc8PrBx",1.0
@itsthrsmlljy mas laptrip yung muka kang baboy na sunog habang nag luluto ng gumamela HAHAHHAHAHHAAHHAHHAHHAHA,0.0
Taga antipolo rin ako di ko rin alam kung san may sunog pero yun dinig ko sa live nila :&gt;,1.0
next time galingan mo sa borderline rebuttals mo. Yung bahay ko amoy lang ng sunog maamoy mo. Yung gawain mo umaalingasaw. HAHAHAHA,0.0
Muntik pa nga lumaki ang sunog buti nlng naagapan agad,1.0
"Shared post by Nworld by Frenxies. Contact 0916-486-1188 and 0908-126-6440. #NlightenBacolodNegros
'Di bababa sa 35 hayop, namatay sa sunog https://t.co/pzTHghavw2",1.0
babarilin ba nila yung apoy https://t.co/A8bxohwgzP,0.0
@JinMinClouds @lovesgwyomi sunog ba ‘yon?? yung light??? tfff,1.0
kailan ko ba mapeperfect lutuin 'to?!  Kung hindi sunog matigas naman kasi hilaw pa 😭 ayaw ko na https://t.co/VsDPaYFCAE,0.0
Napansin ko yung pic ko nung debut ko sobrang sunog ng leeg tas bandang dibdib ang puti ang lala,0.0
"lmao may sunog samin, nakailang balik na ko letse kang apoy ka",1.0
linggo linggo na lang yata may sunog dito huhu,1.0
@kalakumag Wala bang emergency exit sa bandang likuran yung bus? Nakita ko pic ng 2 sunog na bangkay.  Nakakapanghina.  😢,1.0
Sunog na nga sinunog pa 😑,0.0
"UPDATE: Sunog sa ikalawang palapag ng isang commercial-residential building sa Annapolis St., Greenhills sa San Juan City, kontrolado na; isang bumbero, nasugatan. | via @divinereyes https://t.co/o5HogUocsI",1.0
nangangamoy apoy ah https://t.co/T1pqjPtlXF,0.0
todo tawa ako tapos may niluluto pala ako? boom sunog 😂🤦‍♀️,0.0
